Fecha,CodigoEmbalse,VertimientosEnergia,CodigoDuracion
2017-05-26,URRA1,0,P1D
2017-05-26,PRADO,0,P1D
2017-05-26,AGREGADO_SIN,8964472.16,P1D
2017-05-26,SALVAJIN,0,P1D
2017-05-26,TRONERAS,7722.22,P1D
2017-05-26,CALIMA1,0,P1D
2017-05-26,ALTOANCH,0,P1D
2017-05-26,SOGAMOSO,0,P1D
2017-05-26,MUNA,0,P1D
2017-05-26,MIRAFLOR,0,P1D
2017-05-26,ELQUIMBO,0,P1D
2017-05-26,GUAVIO,0,P1D
2017-05-26,CHUZA,0,P1D
2017-05-26,PLAYAS,2413485.79,P1D
2017-05-26,MIEL1,0,P1D
2017-05-26,PUNCHINA,0,P1D
2017-05-26,PORCE3,3641760.95,P1D
2017-05-26,RIOGRAN2,391791.11,P1D
2017-05-26,ESMERALD,0,P1D
2017-05-26,PENOL,410988.6,P1D
2017-05-26,AGREGADO_BOGOTA,0,P1D
2017-05-26,SANLOREN,2098723.48,P1D
2017-05-26,FLORIDA2,0,P1D
2017-05-25,TRONERAS,0,P1D
2017-05-25,SANLOREN,5327455.85,P1D
2017-05-25,PRADO,0,P1D
2017-05-25,MUNA,0,P1D
2017-05-25,PLAYAS,1286558.31,P1D
2017-05-25,SOGAMOSO,0,P1D
2017-05-25,PENOL,379146.53,P1D
2017-05-25,BETANIA,0,P1D
2017-05-25,MIRAFLOR,0,P1D
2017-05-25,GUAVIO,0,P1D
2017-05-25,ALTOANCH,0,P1D
2017-05-25,RIOGRAN2,870580.34,P1D
2017-05-25,CHUZA,0,P1D
2017-05-25,PUNCHINA,0,P1D
2017-05-25,AGREGADO_BOGOTA,0,P1D
2017-05-25,CALIMA1,0,P1D
2017-05-25,SALVAJIN,0,P1D
2017-05-25,MIEL1,0,P1D
2017-05-25,AGREGADO_SIN,18172083.69,P1D
2017-05-25,ELQUIMBO,0,P1D
2017-05-25,FLORIDA2,0,P1D
2017-05-25,ESMERALD,0,P1D
2017-05-25,PORCE3,10308342.66,P1D
2017-05-25,URRA1,0,P1D
2017-05-24,MIEL1,0,P1D
2017-05-24,FLORIDA2,0,P1D
2017-05-24,URRA1,0,P1D
2017-05-24,CALIMA1,0,P1D
2017-05-24,AGREGADO_BOGOTA,0,P1D
2017-05-24,RIOGRAN2,1743915.49,P1D
2017-05-24,ELQUIMBO,0,P1D
2017-05-24,SOGAMOSO,0,P1D
2017-05-24,ESMERALD,0,P1D
2017-05-24,PORCE3,13136121.6,P1D
2017-05-24,CHUZA,0,P1D
2017-05-24,MUNA,0,P1D
2017-05-24,SALVAJIN,0,P1D
2017-05-24,MIRAFLOR,0,P1D
2017-05-24,BETANIA,0,P1D
2017-05-24,PRADO,0,P1D
2017-05-24,SANLOREN,8726970.42,P1D
2017-05-24,ALTOANCH,0,P1D
2017-05-24,GUAVIO,0,P1D
2017-05-24,PUNCHINA,0,P1D
2017-05-24,TRONERAS,0,P1D
2017-05-24,AGREGADO_SIN,24482076.05,P1D
2017-05-24,PENOL,401362.13,P1D
2017-05-24,PLAYAS,473706.42,P1D
2017-05-23,SOGAMOSO,0,P1D
2017-05-23,ALTOANCH,0,P1D
2017-05-23,FLORIDA2,0,P1D
2017-05-23,MUNA,0,P1D
2017-05-23,TRONERAS,0,P1D
2017-05-23,AGREGADO_SIN,20187003.14,P1D
2017-05-23,RIOGRAN2,2533932.69,P1D
2017-05-23,PLAYAS,429051.53,P1D
2017-05-23,SANLOREN,12124587.41,P1D
2017-05-23,PUNCHINA,0,P1D
2017-05-23,PRADO,0,P1D
2017-05-23,AGREGADO_BOGOTA,0,P1D
2017-05-23,MIRAFLOR,0,P1D
2017-05-23,PENOL,333234,P1D
2017-05-23,SALVAJIN,0,P1D
2017-05-23,MIEL1,0,P1D
2017-05-23,URRA1,0,P1D
2017-05-23,ELQUIMBO,0,P1D
2017-05-23,BETANIA,0,P1D
2017-05-23,PORCE3,4766197.51,P1D
2017-05-23,CALIMA1,0,P1D
2017-05-23,GUAVIO,0,P1D
2017-05-23,CHUZA,0,P1D
2017-05-23,ESMERALD,0,P1D
2017-05-22,TRONERAS,0,P1D
2017-05-22,MIRAFLOR,0,P1D
2017-05-22,AGREGADO_SIN,15096823.45,P1D
2017-05-22,MIEL1,0,P1D
2017-05-22,PRADO,0,P1D
2017-05-22,RIOGRAN2,2116408.74,P1D
2017-05-22,PUNCHINA,0,P1D
2017-05-22,SANLOREN,9876903.9,P1D
2017-05-22,PENOL,394079.77,P1D
2017-05-22,PLAYAS,2709431.03,P1D
2017-05-22,SOGAMOSO,0,P1D
2017-05-22,FLORIDA2,0,P1D
2017-05-22,ALTOANCH,0,P1D
2017-05-22,ELQUIMBO,0,P1D
2017-05-22,SALVAJIN,0,P1D
2017-05-22,PORCE3,0,P1D
2017-05-22,CHUZA,0,P1D
2017-05-22,CALIMA1,0,P1D
2017-05-22,GUAVIO,0,P1D
2017-05-22,URRA1,0,P1D
2017-05-22,AGREGADO_BOGOTA,0,P1D
2017-05-22,BETANIA,0,P1D
2017-05-22,MUNA,0,P1D
2017-05-22,ESMERALD,0,P1D
2017-05-21,PUNCHINA,0,P1D
2017-05-21,SANLOREN,7630169.18,P1D
2017-05-21,SALVAJIN,0,P1D
2017-05-21,ESMERALD,0,P1D
2017-05-21,CHUZA,0,P1D
2017-05-21,PLAYAS,3513777.33,P1D
2017-05-21,RIOGRAN2,1834895.14,P1D
2017-05-21,PRADO,0,P1D
2017-05-21,MIRAFLOR,0,P1D
2017-05-21,ELQUIMBO,0,P1D
2017-05-21,BETANIA,0,P1D
2017-05-21,AGREGADO_BOGOTA,0,P1D
2017-05-21,GUAVIO,0,P1D
2017-05-21,PORCE3,0,P1D
2017-05-21,URRA1,0,P1D
2017-05-21,ALTOANCH,0,P1D
2017-05-21,PENOL,12959.1,P1D
2017-05-21,TRONERAS,0,P1D
2017-05-21,CALIMA1,0,P1D
2017-05-21,SOGAMOSO,0,P1D
2017-05-21,MUNA,0,P1D
2017-05-21,AGREGADO_SIN,12991800.75,P1D
2017-05-21,MIEL1,0,P1D
2017-05-21,FLORIDA2,0,P1D
2017-05-20,ESMERALD,0,P1D
2017-05-20,SALVAJIN,0,P1D
2017-05-20,FLORIDA2,0,P1D
2017-05-20,MIRAFLOR,0,P1D
2017-05-20,GUAVIO,0,P1D
2017-05-20,ALTOANCH,0,P1D
2017-05-20,CALIMA1,0,P1D
2017-05-20,MUNA,0,P1D
2017-05-20,CHUZA,0,P1D
2017-05-20,MIEL1,0,P1D
2017-05-20,PUNCHINA,0,P1D
2017-05-20,PLAYAS,2031849.5,P1D
2017-05-20,TRONERAS,0,P1D
2017-05-20,AGREGADO_BOGOTA,0,P1D
2017-05-20,PRADO,0,P1D
2017-05-20,AGREGADO_SIN,15808051.53,P1D
2017-05-20,URRA1,0,P1D
2017-05-20,SOGAMOSO,3116341.19,P1D
2017-05-20,PENOL,0,P1D
2017-05-20,ELQUIMBO,0,P1D
2017-05-20,SANLOREN,9325656.91,P1D
2017-05-20,BETANIA,0,P1D
2017-05-20,RIOGRAN2,1334203.93,P1D
2017-05-20,PORCE3,0,P1D
2017-05-19,ESMERALD,0,P1D
2017-05-19,AGREGADO_BOGOTA,0,P1D
2017-05-19,ELQUIMBO,0,P1D
2017-05-19,SANLOREN,14269801.6,P1D
2017-05-19,MUNA,0,P1D
2017-05-19,PUNCHINA,0,P1D
2017-05-19,RIOGRAN2,2618477.36,P1D
2017-05-19,SALVAJIN,0,P1D
2017-05-19,MIEL1,0,P1D
2017-05-19,AGREGADO_SIN,29209751.35,P1D
2017-05-19,ALTOANCH,0,P1D
2017-05-19,BETANIA,0,P1D
2017-05-19,TRONERAS,0,P1D
2017-05-19,MIRAFLOR,0,P1D
2017-05-19,GUAVIO,0,P1D
2017-05-19,PORCE3,0,P1D
2017-05-19,URRA1,0,P1D
2017-05-19,SOGAMOSO,10626455.33,P1D
2017-05-19,CALIMA1,0,P1D
2017-05-19,PLAYAS,1695017.07,P1D
2017-05-19,FLORIDA2,0,P1D
2017-05-19,PENOL,0,P1D
2017-05-19,PRADO,0,P1D
2017-05-19,CHUZA,0,P1D
2017-05-18,TRONERAS,0,P1D
2017-05-18,PLAYAS,3921639.37,P1D
2017-05-18,PRADO,0,P1D
2017-05-18,ESMERALD,0,P1D
2017-05-18,MUNA,0,P1D
2017-05-18,SALVAJIN,0,P1D
2017-05-18,FLORIDA2,0,P1D
2017-05-18,GUAVIO,0,P1D
2017-05-18,PORCE3,0,P1D
2017-05-18,BETANIA,4727184.1,P1D
2017-05-18,CALIMA1,0,P1D
2017-05-18,URRA1,0,P1D
2017-05-18,MIRAFLOR,0,P1D
2017-05-18,SANLOREN,17828712.89,P1D
2017-05-18,MIEL1,0,P1D
2017-05-18,SOGAMOSO,22857261.1,P1D
2017-05-18,CHUZA,0,P1D
2017-05-18,PUNCHINA,0,P1D
2017-05-18,AGREGADO_BOGOTA,0,P1D
2017-05-18,PENOL,0,P1D
2017-05-18,AGREGADO_SIN,52901050.11,P1D
2017-05-18,ELQUIMBO,0,P1D
2017-05-18,RIOGRAN2,3566252.66,P1D
2017-05-18,ALTOANCH,0,P1D
2017-05-17,PLAYAS,2509510.58,P1D
2017-05-17,MUNA,0,P1D
2017-05-17,RIOGRAN2,4055609.08,P1D
2017-05-17,AGREGADO_SIN,55494969.45,P1D
2017-05-17,PUNCHINA,0,P1D
2017-05-17,ESMERALD,0,P1D
2017-05-17,CHUZA,0,P1D
2017-05-17,MIEL1,0,P1D
2017-05-17,BETANIA,9842002.43,P1D
2017-05-17,ELQUIMBO,0,P1D
2017-05-17,SALVAJIN,0,P1D
2017-05-17,SANLOREN,9226982.75,P1D
2017-05-17,PRADO,0,P1D
2017-05-17,PENOL,0,P1D
2017-05-17,AGREGADO_BOGOTA,0,P1D
2017-05-17,MIRAFLOR,0,P1D
2017-05-17,GUAVIO,0,P1D
2017-05-17,PORCE3,0,P1D
2017-05-17,CALIMA1,0,P1D
2017-05-17,SOGAMOSO,29860864.61,P1D
2017-05-17,ALTOANCH,0,P1D
2017-05-17,URRA1,0,P1D
2017-05-17,TRONERAS,0,P1D
2017-05-17,FLORIDA2,0,P1D
2017-05-16,PLAYAS,2341336.59,P1D
2017-05-16,AGREGADO_BOGOTA,0,P1D
2017-05-16,PUNCHINA,0,P1D
2017-05-16,MIEL1,0,P1D
2017-05-16,BETANIA,6455153.35,P1D
2017-05-16,CALIMA1,0,P1D
2017-05-16,MIRAFLOR,0,P1D
2017-05-16,ELQUIMBO,0,P1D
2017-05-16,ALTOANCH,0,P1D
2017-05-16,SANLOREN,2663253.53,P1D
2017-05-16,PORCE3,0,P1D
2017-05-16,MUNA,0,P1D
2017-05-16,FLORIDA2,0,P1D
2017-05-16,CHUZA,0,P1D
2017-05-16,URRA1,0,P1D
2017-05-16,ESMERALD,0,P1D
2017-05-16,AGREGADO_SIN,40657377.81,P1D
2017-05-16,TRONERAS,0,P1D
2017-05-16,GUAVIO,0,P1D
2017-05-16,SALVAJIN,0,P1D
2017-05-16,PRADO,0,P1D
2017-05-16,RIOGRAN2,1803344.23,P1D
2017-05-16,PENOL,0,P1D
2017-05-16,SOGAMOSO,27394290.11,P1D
2017-05-15,AGREGADO_SIN,40962628.42,P1D
2017-05-15,SALVAJIN,0,P1D
2017-05-15,SOGAMOSO,23508945.7,P1D
2017-05-15,SANLOREN,2171780.31,P1D
2017-05-15,ALTOANCH,0,P1D
2017-05-15,MUNA,0,P1D
2017-05-15,MIRAFLOR,0,P1D
2017-05-15,PLAYAS,2222033.37,P1D
2017-05-15,MIEL1,0,P1D
2017-05-15,AGREGADO_BOGOTA,0,P1D
2017-05-15,TRONERAS,42743.87,P1D
2017-05-15,GUAVIO,0,P1D
2017-05-15,ELQUIMBO,0,P1D
2017-05-15,BETANIA,9577905.07,P1D
2017-05-15,PUNCHINA,0,P1D
2017-05-15,RIOGRAN2,0,P1D
2017-05-15,PORCE3,3439220.11,P1D
2017-05-15,CHUZA,0,P1D
2017-05-15,FLORIDA2,0,P1D
2017-05-15,PENOL,0,P1D
2017-05-15,ESMERALD,0,P1D
2017-05-15,URRA1,0,P1D
2017-05-15,CALIMA1,0,P1D
2017-05-15,PRADO,0,P1D
2017-05-14,SOGAMOSO,21846927.51,P1D
2017-05-14,CALIMA1,0,P1D
2017-05-14,ALTOANCH,0,P1D
2017-05-14,PORCE3,8423080.09,P1D
2017-05-14,ELQUIMBO,0,P1D
2017-05-14,MIEL1,0,P1D
2017-05-14,PENOL,0,P1D
2017-05-14,ESMERALD,0,P1D
2017-05-14,URRA1,0,P1D
2017-05-14,MIRAFLOR,0,P1D
2017-05-14,PLAYAS,65881.52,P1D
2017-05-14,RIOGRAN2,0,P1D
2017-05-14,PRADO,0,P1D
2017-05-14,TRONERAS,157660.06,P1D
2017-05-14,GUAVIO,0,P1D
2017-05-14,SALVAJIN,0,P1D
2017-05-14,MUNA,0,P1D
2017-05-14,AGREGADO_BOGOTA,0,P1D
2017-05-14,CHUZA,0,P1D
2017-05-14,AGREGADO_SIN,40665036.32,P1D
2017-05-14,PUNCHINA,0,P1D
2017-05-14,BETANIA,9759712.28,P1D
2017-05-14,FLORIDA2,0,P1D
2017-05-14,SANLOREN,411774.86,P1D
2017-05-13,BETANIA,273316.56,P1D
2017-05-13,URRA1,0,P1D
2017-05-13,PRADO,0,P1D
2017-05-13,ESMERALD,0,P1D
2017-05-13,TRONERAS,22544.99,P1D
2017-05-13,MIEL1,0,P1D
2017-05-13,MIRAFLOR,0,P1D
2017-05-13,PUNCHINA,0,P1D
2017-05-13,RIOGRAN2,0,P1D
2017-05-13,CALIMA1,0,P1D
2017-05-13,FLORIDA2,0,P1D
2017-05-13,SALVAJIN,0,P1D
2017-05-13,MUNA,0,P1D
2017-05-13,SANLOREN,0,P1D
2017-05-13,CHUZA,0,P1D
2017-05-13,GUAVIO,0,P1D
2017-05-13,PLAYAS,0,P1D
2017-05-13,PORCE3,8718947.79,P1D
2017-05-13,PENOL,0,P1D
2017-05-13,ALTOANCH,0,P1D
2017-05-13,AGREGADO_SIN,9051851.21,P1D
2017-05-13,ELQUIMBO,0,P1D
2017-05-13,AGREGADO_BOGOTA,0,P1D
2017-05-13,SOGAMOSO,37041.88,P1D
2017-05-12,BETANIA,0,P1D
2017-05-12,CHUZA,0,P1D
2017-05-12,SANLOREN,0,P1D
2017-05-12,TRONERAS,244157.92,P1D
2017-05-12,SOGAMOSO,19796082.63,P1D
2017-05-12,MIRAFLOR,0,P1D
2017-05-12,PRADO,0,P1D
2017-05-12,RIOGRAN2,0,P1D
2017-05-12,URRA1,0,P1D
2017-05-12,MUNA,0,P1D
2017-05-12,FLORIDA2,0,P1D
2017-05-12,PUNCHINA,0,P1D
2017-05-12,AGREGADO_SIN,30564412.39,P1D
2017-05-12,PORCE3,10524171.84,P1D
2017-05-12,ALTOANCH,0,P1D
2017-05-12,AGREGADO_BOGOTA,0,P1D
2017-05-12,ESMERALD,0,P1D
2017-05-12,PLAYAS,0,P1D
2017-05-12,MIEL1,0,P1D
2017-05-12,ELQUIMBO,0,P1D
2017-05-12,GUAVIO,0,P1D
2017-05-12,CALIMA1,0,P1D
2017-05-12,PENOL,0,P1D
2017-05-12,SALVAJIN,0,P1D
2017-05-11,GUAVIO,0,P1D
2017-05-11,AGREGADO_SIN,34843425.16,P1D
2017-05-11,MIEL1,0,P1D
2017-05-11,PLAYAS,0,P1D
2017-05-11,MIRAFLOR,0,P1D
2017-05-11,SANLOREN,0,P1D
2017-05-11,PENOL,0,P1D
2017-05-11,PUNCHINA,0,P1D
2017-05-11,CALIMA1,0,P1D
2017-05-11,SALVAJIN,0,P1D
2017-05-11,FLORIDA2,0,P1D
2017-05-11,URRA1,0,P1D
2017-05-11,ALTOANCH,0,P1D
2017-05-11,SOGAMOSO,23506792.95,P1D
2017-05-11,RIOGRAN2,0,P1D
2017-05-11,MUNA,0,P1D
2017-05-11,ESMERALD,0,P1D
2017-05-11,AGREGADO_BOGOTA,0,P1D
2017-05-11,BETANIA,0,P1D
2017-05-11,CHUZA,0,P1D
2017-05-11,PRADO,0,P1D
2017-05-11,TRONERAS,28340.65,P1D
2017-05-11,ELQUIMBO,0,P1D
2017-05-11,PORCE3,11308291.55,P1D
2017-05-10,BETANIA,0,P1D
2017-05-10,PRADO,0,P1D
2017-05-10,SOGAMOSO,29880487.29,P1D
2017-05-10,SALVAJIN,0,P1D
2017-05-10,PENOL,0,P1D
2017-05-10,RIOGRAN2,0,P1D
2017-05-10,ELQUIMBO,0,P1D
2017-05-10,MUNA,0,P1D
2017-05-10,TRONERAS,0,P1D
2017-05-10,CHUZA,0,P1D
2017-05-10,PORCE3,13192408.53,P1D
2017-05-10,AGREGADO_BOGOTA,0,P1D
2017-05-10,MIRAFLOR,0,P1D
2017-05-10,FLORIDA2,0,P1D
2017-05-10,MIEL1,0,P1D
2017-05-10,CALIMA1,0,P1D
2017-05-10,ALTOANCH,0,P1D
2017-05-10,PLAYAS,0,P1D
2017-05-10,URRA1,0,P1D
2017-05-10,GUAVIO,0,P1D
2017-05-10,SANLOREN,0,P1D
2017-05-10,AGREGADO_SIN,43072895.82,P1D
2017-05-10,ESMERALD,0,P1D
2017-05-10,PUNCHINA,0,P1D
2017-05-09,AGREGADO_SIN,51961286.05,P1D
2017-05-09,CHUZA,0,P1D
2017-05-09,CALIMA1,0,P1D
2017-05-09,PUNCHINA,0,P1D
2017-05-09,PRADO,0,P1D
2017-05-09,PLAYAS,0,P1D
2017-05-09,BETANIA,0,P1D
2017-05-09,SOGAMOSO,40139082.45,P1D
2017-05-09,TRONERAS,0,P1D
2017-05-09,MIEL1,0,P1D
2017-05-09,AGREGADO_BOGOTA,0,P1D
2017-05-09,SANLOREN,0,P1D
2017-05-09,MUNA,0,P1D
2017-05-09,PORCE3,11822203.6,P1D
2017-05-09,SALVAJIN,0,P1D
2017-05-09,ALTOANCH,0,P1D
2017-05-09,GUAVIO,0,P1D
2017-05-09,ESMERALD,0,P1D
2017-05-09,MIRAFLOR,0,P1D
2017-05-09,URRA1,0,P1D
2017-05-09,FLORIDA2,0,P1D
2017-05-09,RIOGRAN2,0,P1D
2017-05-09,ELQUIMBO,0,P1D
2017-05-09,PENOL,0,P1D
2017-05-08,ALTOANCH,0,P1D
2017-05-08,PLAYAS,0,P1D
2017-05-08,PENOL,0,P1D
2017-05-08,SOGAMOSO,132200.18,P1D
2017-05-08,PUNCHINA,0,P1D
2017-05-08,MIRAFLOR,0,P1D
2017-05-08,URRA1,0,P1D
2017-05-08,ELQUIMBO,0,P1D
2017-05-08,BETANIA,0,P1D
2017-05-08,PRADO,0,P1D
2017-05-08,CALIMA1,0,P1D
2017-05-08,TRONERAS,963.37,P1D
2017-05-08,AGREGADO_SIN,1142124.25,P1D
2017-05-08,RIOGRAN2,0,P1D
2017-05-08,CHUZA,0,P1D
2017-05-08,ESMERALD,0,P1D
2017-05-08,SALVAJIN,0,P1D
2017-05-08,MIEL1,0,P1D
2017-05-08,MUNA,0,P1D
2017-05-08,GUAVIO,0,P1D
2017-05-08,PORCE3,1008960.71,P1D
2017-05-08,AGREGADO_BOGOTA,0,P1D
2017-05-08,SANLOREN,0,P1D
2017-05-08,FLORIDA2,0,P1D
2017-05-07,AGREGADO_SIN,23951950.98,P1D
2017-05-07,PENOL,0,P1D
2017-05-07,GUAVIO,0,P1D
2017-05-07,BETANIA,0,P1D
2017-05-07,MIRAFLOR,0,P1D
2017-05-07,AGREGADO_BOGOTA,0,P1D
2017-05-07,TRONERAS,46.58,P1D
2017-05-07,URRA1,0,P1D
2017-05-07,ALTOANCH,0,P1D
2017-05-07,ELQUIMBO,0,P1D
2017-05-07,FLORIDA2,0,P1D
2017-05-07,CALIMA1,0,P1D
2017-05-07,PRADO,0,P1D
2017-05-07,PORCE3,0,P1D
2017-05-07,RIOGRAN2,0,P1D
2017-05-07,MUNA,0,P1D
2017-05-07,ESMERALD,0,P1D
2017-05-07,SOGAMOSO,23951904.4,P1D
2017-05-07,CHUZA,0,P1D
2017-05-07,MIEL1,0,P1D
2017-05-07,PLAYAS,0,P1D
2017-05-07,SALVAJIN,0,P1D
2017-05-07,SANLOREN,0,P1D
2017-05-07,PUNCHINA,0,P1D
2017-05-06,PRADO,0,P1D
2017-05-06,MIRAFLOR,0,P1D
2017-05-06,CALIMA1,0,P1D
2017-05-06,ALTOANCH,0,P1D
2017-05-06,PLAYAS,0,P1D
2017-05-06,PUNCHINA,0,P1D
2017-05-06,TRONERAS,93.15,P1D
2017-05-06,BETANIA,0,P1D
2017-05-06,GUAVIO,0,P1D
2017-05-06,RIOGRAN2,0,P1D
2017-05-06,FLORIDA2,0,P1D
2017-05-06,MUNA,0,P1D
2017-05-06,AGREGADO_BOGOTA,0,P1D
2017-05-06,URRA1,0,P1D
2017-05-06,ESMERALD,0,P1D
2017-05-06,PORCE3,0,P1D
2017-05-06,ELQUIMBO,0,P1D
2017-05-06,CHUZA,0,P1D
2017-05-06,PENOL,0,P1D
2017-05-06,SOGAMOSO,22490131.57,P1D
2017-05-06,MIEL1,0,P1D
2017-05-06,AGREGADO_SIN,22490224.72,P1D
2017-05-06,SALVAJIN,0,P1D
2017-05-06,SANLOREN,0,P1D
2017-05-05,FLORIDA2,0,P1D
2017-05-05,MIEL1,0,P1D
2017-05-05,SOGAMOSO,0,P1D
2017-05-05,PLAYAS,0,P1D
2017-05-05,SALVAJIN,0,P1D
2017-05-05,AGREGADO_SIN,0,P1D
2017-05-05,PENOL,0,P1D
2017-05-05,TRONERAS,0,P1D
2017-05-05,SANLOREN,0,P1D
2017-05-05,ELQUIMBO,0,P1D
2017-05-05,MIRAFLOR,0,P1D
2017-05-05,MUNA,0,P1D
2017-05-05,RIOGRAN2,0,P1D
2017-05-05,URRA1,0,P1D
2017-05-05,PRADO,0,P1D
2017-05-05,ALTOANCH,0,P1D
2017-05-05,BETANIA,0,P1D
2017-05-05,PORCE3,0,P1D
2017-05-05,ESMERALD,0,P1D
2017-05-05,GUAVIO,0,P1D
2017-05-05,PUNCHINA,0,P1D
2017-05-05,AGREGADO_BOGOTA,0,P1D
2017-05-05,CHUZA,0,P1D
2017-05-05,CALIMA1,0,P1D
2017-05-04,MIRAFLOR,0,P1D
2017-05-04,MIEL1,0,P1D
2017-05-04,SANLOREN,0,P1D
2017-05-04,AGREGADO_BOGOTA,0,P1D
2017-05-04,PENOL,0,P1D
2017-05-04,ESMERALD,0,P1D
2017-05-04,ALTOANCH,0,P1D
2017-05-04,PORCE3,0,P1D
2017-05-04,GUAVIO,0,P1D
2017-05-04,TRONERAS,0,P1D
2017-05-04,SOGAMOSO,15087785.65,P1D
2017-05-04,PLAYAS,0,P1D
2017-05-04,SALVAJIN,0,P1D
2017-05-04,FLORIDA2,0,P1D
2017-05-04,CHUZA,0,P1D
2017-05-04,PUNCHINA,0,P1D
2017-05-04,CALIMA1,0,P1D
2017-05-04,BETANIA,0,P1D
2017-05-04,RIOGRAN2,0,P1D
2017-05-04,PRADO,0,P1D
2017-05-04,AGREGADO_SIN,15087785.65,P1D
2017-05-04,URRA1,0,P1D
2017-05-04,MUNA,0,P1D
2017-05-04,ELQUIMBO,0,P1D
2017-05-03,SALVAJIN,0,P1D
2017-05-03,MUNA,0,P1D
2017-05-03,SANLOREN,0,P1D
2017-05-03,ALTOANCH,0,P1D
2017-05-03,PRADO,0,P1D
2017-05-03,TRONERAS,0,P1D
2017-05-03,GUAVIO,0,P1D
2017-05-03,ELQUIMBO,0,P1D
2017-05-03,MIEL1,0,P1D
2017-05-03,PORCE3,0,P1D
2017-05-03,AGREGADO_BOGOTA,0,P1D
2017-05-03,ESMERALD,0,P1D
2017-05-03,PLAYAS,0,P1D
2017-05-03,CALIMA1,0,P1D
2017-05-03,PENOL,0,P1D
2017-05-03,URRA1,0,P1D
2017-05-03,MIRAFLOR,0,P1D
2017-05-03,RIOGRAN2,0,P1D
2017-05-03,SOGAMOSO,15062748.45,P1D
2017-05-03,BETANIA,0,P1D
2017-05-03,CHUZA,0,P1D
2017-05-03,FLORIDA2,0,P1D
2017-05-03,AGREGADO_SIN,15062748.45,P1D
2017-05-03,PUNCHINA,0,P1D
2017-05-02,MIRAFLOR,0,P1D
2017-05-02,PUNCHINA,0,P1D
2017-05-02,TRONERAS,0,P1D
2017-05-02,AGREGADO_SIN,10550143.42,P1D
2017-05-02,CALIMA1,0,P1D
2017-05-02,MIEL1,0,P1D
2017-05-02,GUAVIO,0,P1D
2017-05-02,SALVAJIN,0,P1D
2017-05-02,MUNA,0,P1D
2017-05-02,SOGAMOSO,10550143.42,P1D
2017-05-02,PRADO,0,P1D
2017-05-02,ESMERALD,0,P1D
2017-05-02,SANLOREN,0,P1D
2017-05-02,FLORIDA2,0,P1D
2017-05-02,PORCE3,0,P1D
2017-05-02,URRA1,0,P1D
2017-05-02,CHUZA,0,P1D
2017-05-02,ELQUIMBO,0,P1D
2017-05-02,ALTOANCH,0,P1D
2017-05-02,AGREGADO_BOGOTA,0,P1D
2017-05-02,PENOL,0,P1D
2017-05-02,PLAYAS,0,P1D
2017-05-02,RIOGRAN2,0,P1D
2017-05-02,BETANIA,0,P1D
2017-05-01,PRADO,0,P1D
2017-05-01,PENOL,0,P1D
2017-05-01,ALTOANCH,0,P1D
2017-05-01,URRA1,0,P1D
2017-05-01,BETANIA,0,P1D
2017-05-01,TRONERAS,0,P1D
2017-05-01,MIRAFLOR,0,P1D
2017-05-01,SALVAJIN,0,P1D
2017-05-01,RIOGRAN2,0,P1D
2017-05-01,PLAYAS,0,P1D
2017-05-01,GUAVIO,0,P1D
2017-05-01,CHUZA,0,P1D
2017-05-01,PORCE3,0,P1D
2017-05-01,AGREGADO_BOGOTA,0,P1D
2017-05-01,SOGAMOSO,0,P1D
2017-05-01,MIEL1,0,P1D
2017-05-01,FLORIDA2,0,P1D
2017-05-01,AGREGADO_SIN,0,P1D
2017-05-01,SANLOREN,0,P1D
2017-05-01,MUNA,0,P1D
2017-05-01,ESMERALD,0,P1D
2017-05-01,PUNCHINA,0,P1D
2017-05-01,CALIMA1,0,P1D
2017-05-01,ELQUIMBO,0,P1D
2017-07-01,AGREGADO_SIN,27990802.33,P1D
2017-07-01,URRA1,0,P1D
2017-07-01,PUNCHINA,9098319.92,P1D
2017-07-01,ESMERALD,0,P1D
2017-07-01,PRADO,0,P1D
2017-07-01,ELQUIMBO,0,P1D
2017-07-01,CALIMA1,0,P1D
2017-07-01,AGREGADO_BOGOTA,0,P1D
2017-07-01,PORCE3,0,P1D
2017-07-01,GUAVIO,0,P1D
2017-07-01,MIRAFLOR,0,P1D
2017-07-01,BETANIA,0,P1D
2017-07-01,PLAYAS,5220247.31,P1D
2017-07-01,CHUZA,0,P1D
2017-07-01,MIEL1,0,P1D
2017-07-01,TRONERAS,195463.01,P1D
2017-07-01,RIOGRAN2,0,P1D
2017-07-01,PENOL,2273149.27,P1D
2017-07-01,SALVAJIN,0,P1D
2017-07-01,ALTOANCH,0,P1D
2017-07-01,FLORIDA2,0,P1D
2017-07-01,SANLOREN,7817080.81,P1D
2017-07-01,SOGAMOSO,3386542.02,P1D
2017-07-01,MUNA,0,P1D
2017-06-30,TRONERAS,183701.01,P1D
2017-06-30,PORCE3,0,P1D
2017-06-30,FLORIDA2,0,P1D
2017-06-30,PLAYAS,7482272.36,P1D
2017-06-30,PRADO,0,P1D
2017-06-30,MIRAFLOR,0,P1D
2017-06-30,AGREGADO_BOGOTA,0,P1D
2017-06-30,PENOL,2480742,P1D
2017-06-30,MIEL1,0,P1D
2017-06-30,AGREGADO_SIN,40354006.32,P1D
2017-06-30,GUAVIO,0,P1D
2017-06-30,CALIMA1,0,P1D
